tag-local-identifier,Breeding-site,Capture-year,timestamp,location-long,location-lat,height-above-ellipsoid,individual-taxon-canonical-name,utm-easting,utm-northing,utm-zone
233820,King_Salmon,2022,3-Jul-22,-122.1691742,37.6786804,-35,Limnodromus griseus,573262.063,4170489.602,10N
233823,King_Salmon,2022,3-Jul-22,-122.1436005,37.6437378,-20,Limnodromus griseus,575552.5972,4166633.057,10N
233820,King_Salmon,2022,5-Jul-22,-122.1126785,37.5638924,-22,Limnodromus griseus,578364.3492,4157799.723,10N
233823,King_Salmon,2022,5-Jul-22,-122.1445007,37.6439934,-27,Limnodromus griseus,575472.9203,4166660.691,10N
233817,King_Salmon,2022,7-Jul-22,-123.8762589,40.7041168,1363,Limnodromus griseus,425976.2773,4506281.228,10N
233820,King_Salmon,2022,7-Jul-22,-122.248024,37.5213699,-22,Limnodromus griseus,566448.7649,4152977.769,10N
233823,King_Salmon,2022,7-Jul-22,-122.0525665,37.4925194,-24,Limnodromus griseus,583753.0696,4149932.92,10N
233817,King_Salmon,2022,9-Jul-22,-122.216232,37.7471619,-29,Limnodromus griseus,569048.8653,4178051.836,10N
233820,King_Salmon,2022,9-Jul-22,-122.116135,37.5652237,-28,Limnodromus griseus,578057.6907,4157944.55,10N
233823,King_Salmon,2022,9-Jul-22,-118.043816,33.6950645,-29,Limnodromus griseus,403260.7075,3728835.07,11N
233817,King_Salmon,2022,11-Jul-22,-122.216919,37.7470856,-21,Limnodromus griseus,568988.4114,4178042.864,10N
233820,King_Salmon,2022,11-Jul-22,-122.245796,37.5187836,-29,Limnodromus griseus,566647.9468,4152692.406,10N
233823,King_Salmon,2022,11-Jul-22,-114.014481,31.5171204,-27,Limnodromus griseus,783524.7183,3490777.824,11N
233815,King_Salmon,2022,13-Jul-22,-122.860916,38.0376701,542,Limnodromus griseus,512204.9575,4210003.737,10N
233817,King_Salmon,2022,13-Jul-22,-122.215332,37.746521,-20,Limnodromus griseus,569128.7514,4177981.392,10N
233818,King_Salmon,2022,13-Jul-22,-124.116394,40.8461685,-27,Limnodromus griseus,405890.7277,4522280.222,10N
233819,King_Salmon,2022,13-Jul-22,-123.200729,36.3498116,757,Limnodromus griseus,481988.9957,4022767.508,10N
233820,King_Salmon,2022,13-Jul-22,-122.248642,37.5211143,-18,Limnodromus griseus,566394.3807,4152948.975,10N
233823,King_Salmon,2022,13-Jul-22,-113.929047,31.5932026,-24,Limnodromus griseus,222066.3202,3499070.503,12N
181625,Beluga,2022,15-Jul-22,-124.1620636,40.8410492,.,Limnodromus griseus,402033.2777,4521762.001,10N
233815,King_Salmon,2022,15-Jul-22,-117.104988,32.6097031,-22,Limnodromus griseus,490149.503,3608024.808,11N
233816,King_Salmon,2022,15-Jul-22,-120.84433,35.3407097,-27,Limnodromus griseus,695905.0293,3912959.857,10N
233817,King_Salmon,2022,15-Jul-22,-122.215408,37.7442436,-21,Limnodromus griseus,569124.174,4177728.659,10N
233818,King_Salmon,2022,15-Jul-22,-124.174324,40.8222084,-24,Limnodromus griseus,400971.6225,4519684.274,10N
233819,King_Salmon,2022,15-Jul-22,-117.104935,32.6090622,-30,Limnodromus griseus,490154.4056,3607953.757,11N
233820,King_Salmon,2022,15-Jul-22,-122.138405,37.6046219,-20,Limnodromus griseus,576050.8029,4162297.416,10N
233823,King_Salmon,2022,15-Jul-22,-113.936089,31.6410503,-23,Limnodromus griseus,221540.5275,3504394.84,12N
181625,Beluga,2022,17-Jul-22,-122.2304153,37.513588,.,Limnodromus griseus,568011.854,4152126.986,10N
233815,King_Salmon,2022,17-Jul-22,-117.109879,32.6364784,-23,Limnodromus griseus,489693.6734,3610993.407,11N
233816,King_Salmon,2022,17-Jul-22,-120.843124,35.3417091,-24,Limnodromus griseus,696012.2313,3913073.107,10N
233817,King_Salmon,2022,17-Jul-22,-122.216331,37.7468796,-22,Limnodromus griseus,569040.4056,4178020.442,10N
233818,King_Salmon,2022,17-Jul-22,-124.171326,40.8279419,-21,Limnodromus griseus,401232.9506,4520317.364,10N
233819,King_Salmon,2022,17-Jul-22,-117.09951,32.6191483,-34,Limnodromus griseus,490664.4565,3609071.345,11N
233820,King_Salmon,2022,17-Jul-22,-122.116341,37.5653,-21,Limnodromus griseus,578039.418,4157952.844,10N
233823,King_Salmon,2022,17-Jul-22,-113.938698,31.6295547,-22,Limnodromus griseus,221258.6634,3503126.616,12N
181625,Beluga,2022,19-Jul-22,-122.245079,37.5182991,.,Limnodromus griseus,566711.7394,4152639.161,10N
233815,King_Salmon,2022,19-Jul-22,-117.111488,32.6374016,-26,Limnodromus griseus,489542.8613,3611095.905,11N
233816,King_Salmon,2022,19-Jul-22,-120.842583,35.3436546,-21,Limnodromus griseus,696056.701,3913289.99,10N
233817,King_Salmon,2022,19-Jul-22,-117.097847,32.6181488,-22,Limnodromus griseus,490820.3692,3608960.403,11N
233818,King_Salmon,2022,19-Jul-22,-124.169205,40.8176765,-20,Limnodromus griseus,401396.5945,4519175.419,10N
233819,King_Salmon,2022,19-Jul-22,-117.097969,32.6184311,-23,Limnodromus griseus,490808.9524,3608991.707,11N
233820,King_Salmon,2022,19-Jul-22,-122.237968,37.5052147,-23,Limnodromus griseus,567351.8993,4151192.574,10N
233823,King_Salmon,2022,19-Jul-22,-113.931892,31.6104317,-18,Limnodromus griseus,221847.535,3500988.478,12N
181625,Beluga,2022,21-Jul-22,-122.2457504,37.5169907,.,Limnodromus griseus,566653.5712,4152493.524,10N
233811,Beluga,2022,21-Jul-22,-120.645546,34.9635468,-31,Limnodromus griseus,714963.9989,3871532.442,10N
233815,King_Salmon,2022,21-Jul-22,-117.111206,32.6483841,-22,Limnodromus griseus,489570.5864,3612313.329,11N
233815,King_Salmon,2022,21-Jul-22,-117.111206,32.6483841,-22,Limnodromus griseus,489570.5864,3612313.329,11N
233816,King_Salmon,2022,21-Jul-22,-120.842766,35.3437576,-30,Limnodromus griseus,696039.8192,3913301.053,10N
233817,King_Salmon,2022,21-Jul-22,-112.195824,28.9739132,-27,Limnodromus griseus,383493.0686,3205684.436,12N
233818,King_Salmon,2022,21-Jul-22,-124.170563,40.8300171,-20,Limnodromus griseus,401300.3661,4520546.871,10N
233819,King_Salmon,2022,21-Jul-22,-117.106903,32.6134148,-28,Limnodromus griseus,489970.2418,3608436.441,11N
233820,King_Salmon,2022,21-Jul-22,-115.127281,29.5982971,2386,Limnodromus griseus,681359.0661,3275739.007,11N
233823,King_Salmon,2022,21-Jul-22,-113.929642,31.59305,-24,Limnodromus griseus,222009.3853,3499055.094,12N
181625,Beluga,2022,23-Jul-22,-115.9666824,30.3954296,.,Limnodromus griseus,599266.2531,3363056.408,11N
233811,Beluga,2022,23-Jul-22,-121.740608,36.8151436,-27,Limnodromus griseus,612329.0028,4075105.809,10N
233815,King_Salmon,2022,23-Jul-22,-117.10936,32.6488686,-32,Limnodromus griseus,489743.7682,3612366.858,11N
233816,King_Salmon,2022,23-Jul-22,-120.843658,35.3442955,-27,Limnodromus griseus,695957.4457,3913358.956,10N
233817,King_Salmon,2022,23-Jul-22,-112.198128,28.9735031,-27,Limnodromus griseus,383268.1163,3205641.267,12N
233818,King_Salmon,2022,23-Jul-22,-124.155075,40.8580208,-22,Limnodromus griseus,402647.3032,4523638.225,10N
233819,King_Salmon,2022,23-Jul-22,-117.106674,32.6130829,-29,Limnodromus griseus,489991.6899,3608399.627,11N
233820,King_Salmon,2022,23-Jul-22,-113.068787,26.6279297,-26,Limnodromus griseus,294046.7433,2946893.07,12N
233823,King_Salmon,2022,23-Jul-22,-113.928566,31.5948162,-10,Limnodromus griseus,222116.7759,3499248.23,12N
181625,Beluga,2022,25-Jul-22,-114.1791382,27.7489281,.,Limnodromus griseus,778058.5152,3072578.988,11N
233811,Beluga,2022,25-Jul-22,-121.789963,36.7923317,-24,Limnodromus griseus,607958.713,4072518.276,10N
233811,Beluga,2022,25-Jul-22,-121.789963,36.7923317,-24,Limnodromus griseus,607958.713,4072518.276,10N
233815,King_Salmon,2022,25-Jul-22,-117.129486,32.6076279,-27,Limnodromus griseus,487850.6969,3607797.3,11N
233815,King_Salmon,2022,25-Jul-22,-117.129486,32.6076279,-27,Limnodromus griseus,487850.6969,3607797.3,11N
233816,King_Salmon,2022,25-Jul-22,-110.341133,27.1929989,-19,Limnodromus griseus,565258.4888,3007983.414,12N
233817,King_Salmon,2022,25-Jul-22,-112.195442,28.9736328,-32,Limnodromus griseus,383529.975,3205652.99,12N
233818,King_Salmon,2022,25-Jul-22,-114.063217,28.1512833,-30,Limnodromus griseus,788418.2063,3117450.349,11N
233819,King_Salmon,2022,25-Jul-22,-117.115997,32.6465149,-28,Limnodromus griseus,489121.0377,3612106.602,11N
233820,King_Salmon,2022,25-Jul-22,-109.374374,25.8602886,-24,Limnodromus griseus,662894.4484,2861219.961,12N
233823,King_Salmon,2022,25-Jul-22,-113.930305,31.5919743,-24,Limnodromus griseus,221943.2499,3498937.485,12N
181625,Beluga,2022,27-Jul-22,-114.1794968,27.7496967,.,Limnodromus griseus,778021.1966,3072663.374,11N
233811,Beluga,2022,27-Jul-22,-121.790398,36.7930222,-33,Limnodromus griseus,607918.9323,4072594.387,10N
233811,Beluga,2022,27-Jul-22,-121.790398,36.7930222,-33,Limnodromus griseus,607918.9323,4072594.387,10N
233815,King_Salmon,2022,27-Jul-22,-117.097893,32.6180725,-25,Limnodromus griseus,490816.0458,3608951.948,11N
233816,King_Salmon,2022,27-Jul-22,-109.776245,26.7705212,-25,Limnodromus griseus,621666.1028,2961604.057,12N
233817,King_Salmon,2022,27-Jul-22,-111.907646,28.8271751,-26,Limnodromus griseus,411446.6924,3189176.558,12N
233818,King_Salmon,2022,27-Jul-22,-114.053749,28.1579647,-27,Limnodromus griseus,789330.5173,3118213.599,11N
233818,King_Salmon,2022,27-Jul-22,-114.053749,28.1579647,-27,Limnodromus griseus,789330.5173,3118213.599,11N
233819,King_Salmon,2022,27-Jul-22,-117.114944,32.6471291,-26,Limnodromus griseus,489219.8687,3612174.581,11N
233820,King_Salmon,2022,27-Jul-22,-108.033882,25.0537338,-1,Limnodromus griseus,799266.1288,2774179.899,12N
233823,King_Salmon,2022,27-Jul-22,-113.929794,31.5915394,-30,Limnodromus griseus,221990.4648,3498887.954,12N
181625,Beluga,2022,29-Jul-22,-114.1903992,27.7281666,.,Limnodromus griseus,777000.5529,3070252.212,11N
233811,Beluga,2022,29-Jul-22,-121.791626,36.7894402,-27,Limnodromus griseus,607814.3872,4072195.628,10N
233815,King_Salmon,2022,29-Jul-22,-114.065269,27.6838779,-31,Limnodromus griseus,789460.2798,3065630.778,11N
233816,King_Salmon,2022,29-Jul-22,-109.773811,26.7693958,-20,Limnodromus griseus,621909.3157,2961481.727,12N
233817,King_Salmon,2022,29-Jul-22,-111.906677,28.8270473,-24,Limnodromus griseus,411541.1279,3189161.677,12N
233817,King_Salmon,2022,29-Jul-22,-111.906677,28.8270473,-24,Limnodromus griseus,411541.1279,3189161.677,12N
233818,King_Salmon,2022,29-Jul-22,-114.236938,27.7004414,-28,Limnodromus griseus,772479.1887,3067075.089,11N
233818,King_Salmon,2022,29-Jul-22,-114.236938,27.7004414,-28,Limnodromus griseus,772479.1887,3067075.089,11N
233819,King_Salmon,2022,29-Jul-22,-113.921906,31.6261253,-28,Limnodromus griseus,222841.8656,3502703.518,12N
233820,King_Salmon,2022,29-Jul-22,-108.034164,25.0538368,-26,Limnodromus griseus,799237.4096,2774190.69,12N
233823,King_Salmon,2022,29-Jul-22,-113.931328,31.6064644,-29,Limnodromus griseus,221889.2554,3500547.061,12N
181625,Beluga,2022,31-Jul-22,-114.1861725,27.7218952,.,Limnodromus griseus,777433.3533,3069566.573,11N
233811,Beluga,2022,31-Jul-22,-121.789452,36.7938423,-25,Limnodromus griseus,608002.1852,4072686.433,10N
233816,King_Salmon,2022,31-Jul-22,-109.822655,26.787878,-20,Limnodromus griseus,617033.8073,2963483.108,12N
233817,King_Salmon,2022,31-Jul-22,-111.907188,28.8273544,-28,Limnodromus griseus,411491.5303,3189196.083,12N
233817,King_Salmon,2022,31-Jul-22,-111.907188,28.8273544,-28,Limnodromus griseus,411491.5303,3189196.083,12N
233818,King_Salmon,2022,31-Jul-22,-114.23671,27.7009277,-32,Limnodromus griseus,772500.4735,3067129.497,11N
233818,King_Salmon,2022,31-Jul-22,-114.23671,27.7009277,-32,Limnodromus griseus,772500.4735,3067129.497,11N
233819,King_Salmon,2022,31-Jul-22,-113.926231,31.6220036,-25,Limnodromus griseus,222419.2033,3502257.408,12N
233820,King_Salmon,2022,31-Jul-22,-108.033981,25.0537605,-16,Limnodromus griseus,799256.0695,2774182.639,12N
233823,King_Salmon,2022,31-Jul-22,-113.932762,31.6108932,-24,Limnodromus griseus,221766.3386,3501041.876,12N
233811,Beluga,2022,2-Aug-22,-121.789757,36.7933311,-28,Limnodromus griseus,607975.6902,4072629.378,10N
233815,King_Salmon,2022,2-Aug-22,-114.073257,27.6776314,-36,Limnodromus griseus,788688.4553,3064919.587,11N
233816,King_Salmon,2022,2-Aug-22,-109.776344,26.7682953,-24,Limnodromus griseus,621658.6314,2961357.398,12N
233816,King_Salmon,2022,2-Aug-22,-109.776344,26.7682953,-24,Limnodromus griseus,621658.6314,2961357.398,12N
233817,King_Salmon,2022,2-Aug-22,-111.908211,28.8269176,-30,Limnodromus griseus,411391.3484,3189148.449,12N
233818,King_Salmon,2022,2-Aug-22,-114.229721,27.7087097,-32,Limnodromus griseus,773170.5915,3068007.578,11N
233819,King_Salmon,2022,2-Aug-22,-113.925415,31.6235142,-24,Limnodromus griseus,222501.128,3502422.861,12N
233819,King_Salmon,2022,2-Aug-22,-113.925415,31.6235142,-24,Limnodromus griseus,222501.128,3502422.861,12N
233820,King_Salmon,2022,2-Aug-22,-108.034447,25.0534534,-16,Limnodromus griseus,799209.772,2774147.573,12N
233823,King_Salmon,2022,2-Aug-22,-113.934631,31.6133251,-26,Limnodromus griseus,221596.2017,3501316.342,12N
233823,King_Salmon,2022,2-Aug-22,-113.934631,31.6133251,-26,Limnodromus griseus,221596.2017,3501316.342,12N
233811,Beluga,2022,4-Aug-22,-114.041718,27.6789627,-26,Limnodromus griseus,791797.4348,3065141.483,11N
233815,King_Salmon,2022,4-Aug-22,-114.059433,27.6816521,-25,Limnodromus griseus,790042.0771,3065397.771,11N
233815,King_Salmon,2022,4-Aug-22,-114.059433,27.6816521,-25,Limnodromus griseus,790042.0771,3065397.771,11N
233816,King_Salmon,2022,4-Aug-22,-109.822403,26.7825031,-21,Limnodromus griseus,617064.3747,2962887.963,12N
233817,King_Salmon,2022,4-Aug-22,-107.944176,24.7619705,-18,Limnodromus griseus,202248.5909,2741797.617,13N
233818,King_Salmon,2022,4-Aug-22,-114.237526,27.7007751,-27,Limnodromus griseus,772420.3478,3067110.776,11N
233819,King_Salmon,2022,4-Aug-22,-113.922829,31.6229,-20,Limnodromus griseus,222744.7036,3502348.172,12N
233819,King_Salmon,2022,4-Aug-22,-113.922829,31.6229,-20,Limnodromus griseus,222744.7036,3502348.172,12N
233820,King_Salmon,2022,4-Aug-22,-108.034416,25.0538883,-17,Limnodromus griseus,799211.8442,2774195.839,12N
233820,King_Salmon,2022,4-Aug-22,-108.034416,25.0538883,-17,Limnodromus griseus,799211.8442,2774195.839,12N
233823,King_Salmon,2022,4-Aug-22,-113.927155,31.6071815,-25,Limnodromus griseus,222287.4579,3500615.967,12N
233824,King_Salmon,2022,4-Aug-22,-133.151855,40.7857552,0,Limnodromus griseus,655938.0505,4516617.478,8N
233824,King_Salmon,2022,4-Aug-22,-133.151855,40.7857552,0,Limnodromus griseus,655938.0505,4516617.478,8N
181624,Beluga,2022,6-Aug-22,-120.2522278,37.1700592,.,Limnodromus griseus,743965.8751,4117273.893,10N
233811,Beluga,2022,6-Aug-22,-109.37455,25.8487415,-5,Limnodromus griseus,662892.6379,2859940.679,12N
233815,King_Salmon,2022,6-Aug-22,-114.057487,27.679142,-3,Limnodromus griseus,790240.7611,3065124.102,11N
233816,King_Salmon,2022,6-Aug-22,-109.780952,26.7666302,-28,Limnodromus griseus,621202.2199,2961168.555,12N
233816,King_Salmon,2022,6-Aug-22,-109.780952,26.7666302,-28,Limnodromus griseus,621202.2199,2961168.555,12N
233817,King_Salmon,2022,6-Aug-22,-107.652412,24.5047932,-19,Limnodromus griseus,231219.6694,2712697.691,13N
233818,King_Salmon,2022,6-Aug-22,-114.24247,27.7017727,-27,Limnodromus griseus,771930.1057,3067210.423,11N
233819,King_Salmon,2022,6-Aug-22,-113.909798,31.6243076,-32,Limnodromus griseus,223985.4486,3502471.246,12N
233819,King_Salmon,2022,6-Aug-22,-113.909798,31.6243076,-32,Limnodromus griseus,223985.4486,3502471.246,12N
233820,King_Salmon,2022,6-Aug-22,-108.034676,25.0529156,-19,Limnodromus griseus,799187.9612,2774087.464,12N
233821,King_Salmon,2022,6-Aug-22,-116.608986,31.7766018,-30,Limnodromus griseus,537022.7598,3515740.652,11N
233823,King_Salmon,2022,6-Aug-22,-113.929893,31.5927944,-18,Limnodromus griseus,221984.7987,3499027.386,12N
233824,King_Salmon,2022,6-Aug-22,-124.15712,40.8180351,-27,Limnodromus griseus,402416.3136,4519201.7,10N
181624,Beluga,2022,8-Aug-22,-119.5403137,34.401062,.,Limnodromus griseus,266487.9093,3809552.218,11N
181625,Beluga,2022,8-Aug-22,-114.1811829,27.7525368,.,Limnodromus griseus,777847.7009,3072974.379,11N
233811,Beluga,2022,8-Aug-22,-109.37233,25.8493824,-17,Limnodromus griseus,663114.2704,2860014.426,12N
233811,Beluga,2022,8-Aug-22,-109.37233,25.8493824,-17,Limnodromus griseus,663114.2704,2860014.426,12N
233815,King_Salmon,2022,8-Aug-22,-114.059151,27.679987,-18,Limnodromus griseus,790074.3112,3065213.853,11N
233816,King_Salmon,2022,8-Aug-22,-109.823273,26.7876472,-16,Limnodromus griseus,616972.6066,2963456.973,12N
233817,King_Salmon,2022,8-Aug-22,-107.670647,24.528244,-11,Limnodromus griseus,229421.2512,2715331.706,13N
233818,King_Salmon,2022,8-Aug-22,-114.240982,27.7014904,-29,Limnodromus griseus,772077.6087,3067182.419,11N
233819,King_Salmon,2022,8-Aug-22,-113.922829,31.6272774,0,Limnodromus griseus,222757.7006,3502833.632,12N
233819,King_Salmon,2022,8-Aug-22,-113.922829,31.6272774,0,Limnodromus griseus,222757.7006,3502833.632,12N
233820,King_Salmon,2022,8-Aug-22,-108.033936,25.0539913,-15,Limnodromus griseus,799260.0512,2774208.317,12N
233821,King_Salmon,2022,8-Aug-22,-116.615105,31.7651081,-24,Limnodromus griseus,536447.8907,3514464.629,11N
233823,King_Salmon,2022,8-Aug-22,-113.920753,31.5917435,-39,Limnodromus griseus,222849.3128,3498887.614,12N
233824,King_Salmon,2022,8-Aug-22,-124.155174,40.8577919,-24,Limnodromus griseus,402638.6239,4523612.924,10N
181624,Beluga,2022,10-Aug-22,-119.6627808,34.4213104,.,Limnodromus griseus,255286.5724,3812087.421,11N
181625,Beluga,2022,10-Aug-22,-114.2343826,27.7005692,.,Limnodromus griseus,772730.9831,3067094.913,11N
233811,Beluga,2022,10-Aug-22,-109.374832,25.8486137,-25,Limnodromus griseus,662864.5479,2859926.173,12N
233811,Beluga,2022,10-Aug-22,-109.374832,25.8486137,-25,Limnodromus griseus,662864.5479,2859926.173,12N
233815,King_Salmon,2022,10-Aug-22,-114.063889,27.68713,-27,Limnodromus griseus,789587.87,3065994.529,11N
233816,King_Salmon,2022,10-Aug-22,-109.811264,26.7901573,-22,Limnodromus griseus,618163.8635,2963746.126,12N
233817,King_Salmon,2022,10-Aug-22,-107.659813,24.5505409,-24,Limnodromus griseus,230567.0945,2717780.99,13N
233818,King_Salmon,2022,10-Aug-22,-114.236687,27.6999035,-31,Limnodromus griseus,772505.2898,3067016.021,11N
233819,King_Salmon,2022,10-Aug-22,-113.922546,31.6268158,-22,Limnodromus griseus,222783.1844,3502781.721,12N
233820,King_Salmon,2022,10-Aug-22,-108.033546,25.0539646,0,Limnodromus griseus,799299.4877,2774206.222,12N
233821,King_Salmon,2022,10-Aug-22,-110.907532,27.8904457,-30,Limnodromus griseus,509100.8677,3085070.012,12N
233823,King_Salmon,2022,10-Aug-22,-113.922035,31.5950985,-26,Limnodromus griseus,222737.5654,3499262.939,12N
233824,King_Salmon,2022,10-Aug-22,-124.17028,40.8319092,-22,Limnodromus griseus,401327.0341,4520756.594,10N
181624,Beluga,2022,12-Aug-22,-114.545372,31.7214336,.,Limnodromus griseus,732583.021,3512179.908,11N
181625,Beluga,2022,12-Aug-22,-114.2247314,27.7119865,.,Limnodromus griseus,773654.6364,3068381.879,11N
233811,Beluga,2022,12-Aug-22,-109.373505,25.8501759,0,Limnodromus griseus,662995.4118,2860100.863,12N
233815,King_Salmon,2022,12-Aug-22,-114.040077,27.6846714,-18,Limnodromus griseus,791944.1799,3065778.208,11N
233816,King_Salmon,2022,12-Aug-22,-109.821556,26.7870083,-24,Limnodromus griseus,617143.9556,2963387.784,12N
233817,King_Salmon,2022,12-Aug-22,-107.662857,24.5321865,-17,Limnodromus griseus,230219.3119,2715753.268,13N
233818,King_Salmon,2022,12-Aug-22,-114.236458,27.7011833,-32,Limnodromus griseus,772524.6996,3067158.386,11N
233820,King_Salmon,2022,12-Aug-22,-108.043304,25.0288773,-22,Limnodromus griseus,798375.1753,2771404.353,12N
233821,King_Salmon,2022,12-Aug-22,-110.464859,27.3187447,-31,Limnodromus griseus,552944.0462,3021853.425,12N
233823,King_Salmon,2022,12-Aug-22,-113.932686,31.6129913,-23,Limnodromus griseus,221779.7998,3501274.365,12N
233824,King_Salmon,2022,12-Aug-22,-122.08255,37.4991226,-8,Limnodromus griseus,581095.3284,4150639.263,10N
181624,Beluga,2022,14-Aug-22,-111.3942108,28.3638401,.,Limnodromus griseus,461370.9982,3137571.005,12N
181625,Beluga,2022,14-Aug-22,-114.2267761,27.71278,.,Limnodromus griseus,773450.948,3068465.289,11N
233811,Beluga,2022,14-Aug-22,-109.375221,25.8483334,-24,Limnodromus griseus,662825.9421,2859894.642,12N
233815,King_Salmon,2022,14-Aug-22,-114.06015,27.6923256,-31,Limnodromus griseus,789943.0871,3066579.278,11N
233816,King_Salmon,2022,14-Aug-22,-109.823502,26.7883129,-14,Limnodromus griseus,616949.1585,2963530.502,12N
233817,King_Salmon,2022,14-Aug-22,-107.656746,24.534029,-18,Limnodromus griseus,230842.6591,2715945.47,13N
233817,King_Salmon,2022,14-Aug-22,-107.656746,24.534029,-18,Limnodromus griseus,230842.6591,2715945.47,13N
233818,King_Salmon,2022,14-Aug-22,-114.234482,27.7013378,-32,Limnodromus griseus,772719.2634,3067179.888,11N
233819,King_Salmon,2022,14-Aug-22,-113.91095,31.6403065,-25,Limnodromus griseus,223923.4495,3504248.452,12N
233819,King_Salmon,2022,14-Aug-22,-113.91095,31.6403065,-25,Limnodromus griseus,223923.4495,3504248.452,12N
233820,King_Salmon,2022,14-Aug-22,-108.043633,25.0317192,-14,Limnodromus griseus,798335.0733,2771718.578,12N
233820,King_Salmon,2022,14-Aug-22,-108.043633,25.0317192,-14,Limnodromus griseus,798335.0733,2771718.578,12N
233821,King_Salmon,2022,14-Aug-22,-110.464806,27.3188992,-18,Limnodromus griseus,552949.2165,3021870.561,12N
233821,King_Salmon,2022,14-Aug-22,-110.464806,27.3188992,-18,Limnodromus griseus,552949.2165,3021870.561,12N
233823,King_Salmon,2022,14-Aug-22,-113.935837,31.6410751,-23,Limnodromus griseus,221564.5107,3504396.947,12N
181624,Beluga,2022,16-Aug-22,-109.5437698,26.6968956,.,Limnodromus griseus,644874.8702,2953691.618,12N
181625,Beluga,2022,16-Aug-22,-114.2341537,27.698061,.,Limnodromus griseus,772759.8094,3066817.401,11N
233811,Beluga,2022,16-Aug-22,-109.374863,25.8307972,-11,Limnodromus griseus,662885.8452,2857952.618,12N
233815,King_Salmon,2022,16-Aug-22,-114.079529,27.680397,-22,Limnodromus griseus,788062.2247,3065211.477,11N
233816,King_Salmon,2022,16-Aug-22,-109.821091,26.7867775,-21,Limnodromus griseus,617190.4202,2963362.647,12N
233817,King_Salmon,2022,16-Aug-22,-107.656975,24.5400696,-18,Limnodromus griseus,230832.3466,2716615.218,13N
233817,King_Salmon,2022,16-Aug-22,-107.656975,24.5400696,-18,Limnodromus griseus,230832.3466,2716615.218,13N
233818,King_Salmon,2022,16-Aug-22,-114.236534,27.700058,-23,Limnodromus griseus,772520.0004,3067033.485,11N
233819,King_Salmon,2022,16-Aug-22,-113.925621,31.6244602,-26,Limnodromus griseus,222484.3909,3502528.297,12N
233820,King_Salmon,2022,16-Aug-22,-108.042992,25.0345592,-25,Limnodromus griseus,798392.9159,2772034.734,12N
233821,King_Salmon,2022,16-Aug-22,-110.464729,27.3192577,-18,Limnodromus griseus,552956.6643,3021910.304,12N
233821,King_Salmon,2022,16-Aug-22,-110.464729,27.3192577,-18,Limnodromus griseus,552956.6643,3021910.304,12N
233823,King_Salmon,2022,16-Aug-22,-113.93425,31.6150398,-24,Limnodromus griseus,221637.4704,3501505.534,12N
181625,Beluga,2022,18-Aug-22,-114.2335587,27.6958599,.,Limnodromus griseus,772823.9924,3066574.74,11N
181626,Beluga,2022,18-Aug-22,-122.4413071,38.1233521,.,Limnodromus griseus,548969.6536,4219648.734,10N
233811,Beluga,2022,18-Aug-22,-109.360115,25.8091145,-14,Limnodromus griseus,664394.222,2855569.2,12N
