id,date,lc,lon,lat
233817_King_Salmon,2022-07-09 00:00:00,G,-122.216232,37.7471619
233817_King_Salmon,2022-07-11 00:00:00,G,-122.216919,37.7470856
233817_King_Salmon,2022-07-13 00:00:00,G,-122.215332,37.746521
233817_King_Salmon,2022-07-15 00:00:00,G,-122.215408,37.7442436
233817_King_Salmon,2022-07-17 00:00:00,G,-122.216331,37.7468796
233817_King_Salmon,2022-07-19 00:00:00,G,-117.097847,32.6181488
233817_King_Salmon,2022-07-21 00:00:00,G,-112.195824,28.9739132
233817_King_Salmon,2022-07-23 00:00:00,G,-112.198128,28.9735031
233817_King_Salmon,2022-07-25 00:00:00,G,-112.195442,28.9736328
233817_King_Salmon,2022-07-27 00:00:00,G,-111.907646,28.8271751
233817_King_Salmon,2022-07-29 00:00:00,G,-111.906677,28.8270473
233817_King_Salmon,2022-07-31 00:00:00,G,-111.907188,28.8273544
233817_King_Salmon,2022-08-02 00:00:00,G,-111.908211,28.8269176
233817_King_Salmon,2022-08-04 00:00:00,G,-107.944176,24.7619705
233817_King_Salmon,2022-08-06 00:00:00,G,-107.652412,24.5047932
233817_King_Salmon,2022-08-08 00:00:00,G,-107.670647,24.528244
233817_King_Salmon,2022-08-10 00:00:00,G,-107.659813,24.5505409
233817_King_Salmon,2022-08-12 00:00:00,G,-107.662857,24.5321865
233817_King_Salmon,2022-08-14 00:00:00,G,-107.656746,24.534029
233817_King_Salmon,2022-08-16 00:00:00,G,-107.656975,24.5400696
233817_King_Salmon,2022-08-18 00:00:00,G,-107.666496,24.5419388
233817_King_Salmon,2022-08-20 00:00:00,G,-107.911255,24.7649403
233817_King_Salmon,2022-08-22 00:00:00,G,-107.968086,24.7571068
233817_King_Salmon,2022-08-24 00:00:00,G,-107.967888,24.7569542
233817_King_Salmon,2022-08-26 00:00:00,G,-107.914505,24.7670135
233817_King_Salmon,2022-08-28 00:00:00,G,-107.967812,24.7572346
233817_King_Salmon,2022-09-03 00:00:00,G,-107.967934,24.7571068
233817_King_Salmon,2022-09-05 00:00:00,G,-107.966476,24.7604351
233818_King_Salmon,2022-06-05 00:00:00,G,-156.7175293,58.7133827
233818_King_Salmon,2022-06-10 00:00:00,G,-156.7113342,58.7135353
233818_King_Salmon,2022-06-15 00:00:00,G,-156.7233124,58.6617966
233818_King_Salmon,2022-06-20 00:00:00,G,-157.6691132,57.5168915
233818_King_Salmon,2022-06-25 00:00:00,G,-157.6623993,57.5095406
233818_King_Salmon,2022-06-30 00:00:00,G,-156.7095947,58.7403374
233818_King_Salmon,2022-07-01 00:00:00,G,-156.6776886,58.7373428
233818_King_Salmon,2022-07-03 00:00:00,G,-157.0317383,58.9485435
233818_King_Salmon,2022-07-05 00:00:00,G,-157.0393677,58.9240723
233818_King_Salmon,2022-07-07 00:00:00,G,-157.0307465,58.9217682
233818_King_Salmon,2022-07-09 00:00:00,G,-157.035049,58.9256592
233818_King_Salmon,2022-07-11 00:00:00,G,-156.989532,58.8614006
233818_King_Salmon,2022-07-13 00:00:00,G,-124.116394,40.8461685
233818_King_Salmon,2022-07-15 00:00:00,G,-124.174324,40.8222084
233818_King_Salmon,2022-07-17 00:00:00,G,-124.171326,40.8279419
233818_King_Salmon,2022-07-19 00:00:00,G,-124.169205,40.8176765
233818_King_Salmon,2022-07-21 00:00:00,G,-124.170563,40.8300171
233818_King_Salmon,2022-07-23 00:00:00,G,-124.155075,40.8580208
233818_King_Salmon,2022-07-25 00:00:00,G,-114.063217,28.1512833
233818_King_Salmon,2022-07-27 00:00:00,G,-114.053749,28.1579647
233818_King_Salmon,2022-07-29 00:00:00,G,-114.236938,27.7004414
233818_King_Salmon,2022-07-31 00:00:00,G,-114.23671,27.7009277
233818_King_Salmon,2022-08-02 00:00:00,G,-114.229721,27.7087097
233818_King_Salmon,2022-08-04 00:00:00,G,-114.237526,27.7007751
233818_King_Salmon,2022-08-06 00:00:00,G,-114.24247,27.7017727
233818_King_Salmon,2022-08-08 00:00:00,G,-114.240982,27.7014904
233818_King_Salmon,2022-08-10 00:00:00,G,-114.236687,27.6999035
233818_King_Salmon,2022-08-12 00:00:00,G,-114.236458,27.7011833
233818_King_Salmon,2022-08-14 00:00:00,G,-114.234482,27.7013378
233818_King_Salmon,2022-08-16 00:00:00,G,-114.236534,27.700058
233818_King_Salmon,2022-08-18 00:00:00,G,-114.239754,27.699852
233818_King_Salmon,2022-08-20 00:00:00,G,-114.239502,27.699852
233818_King_Salmon,2022-08-22 00:00:00,G,-114.236275,27.7002888
233818_King_Salmon,2022-08-24 00:00:00,G,-114.236427,27.700058
233818_King_Salmon,2022-08-26 00:00:00,G,-114.235939,27.7014408
233818_King_Salmon,2022-08-28 00:00:00,G,-114.224861,27.7062531
233818_King_Salmon,2022-08-30 00:00:00,G,-114.236816,27.6998272
233818_King_Salmon,2022-09-01 00:00:00,G,-114.236481,27.6996727
233818_King_Salmon,2022-09-03 00:00:00,G,-114.243111,27.7020283
233818_King_Salmon,2022-09-05 00:00:00,G,-114.244034,27.7008514
233818_King_Salmon,2022-09-07 00:00:00,G,-114.237122,27.7006969
233818_King_Salmon,2022-09-09 00:00:00,G,-114.244003,27.704998
233818_King_Salmon,2022-09-11 00:00:00,G,-114.237251,27.7023354
233818_King_Salmon,2022-09-13 00:00:00,G,-114.222961,27.709734
233818_King_Salmon,2022-09-15 00:00:00,G,-114.228157,27.7123203
233818_King_Salmon,2022-09-17 00:00:00,G,-114.239426,27.6994686
233818_King_Salmon,2022-09-19 00:00:00,G,-114.236427,27.7000828
233818_King_Salmon,2022-09-23 00:00:00,G,-114.23661,27.699955
233818_King_Salmon,2022-09-25 00:00:00,G,-114.227264,27.7052803
233818_King_Salmon,2022-09-27 00:00:00,G,-114.224655,27.7064571
233819_King_Salmon,2022-06-05 00:00:00,G,-156.6592407,58.709671
233819_King_Salmon,2022-06-10 00:00:00,G,-156.9867859,58.7485809
233819_King_Salmon,2022-06-15 00:00:00,G,-156.8725128,58.6745987
233819_King_Salmon,2022-06-20 00:00:00,G,-157.0854034,58.751194
233819_King_Salmon,2022-06-25 00:00:00,G,-157.0733185,58.7415924
233819_King_Salmon,2022-06-30 00:00:00,G,-156.9961395,58.8089218
233819_King_Salmon,2022-07-01 00:00:00,G,-156.9962158,58.8089981
233819_King_Salmon,2022-07-03 00:00:00,G,-156.998642,58.8085136
233819_King_Salmon,2022-07-05 00:00:00,G,-157.0778198,58.746254
233819_King_Salmon,2022-07-07 00:00:00,G,-157.0675812,58.7454834
233819_King_Salmon,2022-07-09 00:00:00,G,-157.082336,58.7504768
233819_King_Salmon,2022-07-11 00:00:00,G,-157.009811,58.8045425
233819_King_Salmon,2022-07-13 00:00:00,G,-123.200729,36.3498116
233819_King_Salmon,2022-07-15 00:00:00,G,-117.104935,32.6090622
233819_King_Salmon,2022-07-17 00:00:00,G,-117.09951,32.6191483
233819_King_Salmon,2022-07-19 00:00:00,G,-117.097969,32.6184311
233819_King_Salmon,2022-07-21 00:00:00,G,-117.106903,32.6134148
233819_King_Salmon,2022-07-23 00:00:00,G,-117.106674,32.6130829
233819_King_Salmon,2022-07-25 00:00:00,G,-117.115997,32.6465149
233819_King_Salmon,2022-07-27 00:00:00,G,-117.114944,32.6471291
233819_King_Salmon,2022-07-29 00:00:00,G,-113.921906,31.6261253
233819_King_Salmon,2022-07-31 00:00:00,G,-113.926231,31.6220036
233819_King_Salmon,2022-08-02 00:00:00,G,-113.925415,31.6235142
233819_King_Salmon,2022-08-04 00:00:00,G,-113.922829,31.6229
233819_King_Salmon,2022-08-06 00:00:00,G,-113.909798,31.6243076
233819_King_Salmon,2022-08-08 00:00:00,G,-113.922829,31.6272774
233819_King_Salmon,2022-08-10 00:00:00,G,-113.922546,31.6268158
233819_King_Salmon,2022-08-14 00:00:00,G,-113.91095,31.6403065
233819_King_Salmon,2022-08-16 00:00:00,G,-113.925621,31.6244602
233819_King_Salmon,2022-08-18 00:00:00,G,-113.920547,31.628788
233819_King_Salmon,2022-08-20 00:00:00,G,-113.909821,31.6236935
233819_King_Salmon,2022-08-22 00:00:00,G,-113.910515,31.6248188
233819_King_Salmon,2022-08-24 00:00:00,G,-113.920677,31.6263561
233819_King_Salmon,2022-08-26 00:00:00,G,-113.922653,31.6273022
233819_King_Salmon,2022-08-28 00:00:00,G,-113.921753,31.6266365
233819_King_Salmon,2022-08-30 00:00:00,G,-113.921165,31.6290169
233819_King_Salmon,2022-09-01 00:00:00,G,-113.922806,31.6245632
233819_King_Salmon,2022-09-03 00:00:00,G,-113.921806,31.6270466
233819_King_Salmon,2022-09-05 00:00:00,G,-113.920883,31.6272774
233819_King_Salmon,2022-09-07 00:00:00,G,-113.922653,31.6272774
233819_King_Salmon,2022-09-09 00:00:00,G,-113.922653,31.6268425
233819_King_Salmon,2022-09-11 00:00:00,G,-113.920425,31.629324
233819_King_Salmon,2022-09-15 00:00:00,G,-113.922058,31.6237431
233819_King_Salmon,2022-09-17 00:00:00,G,-110.55835,27.4519176
233819_King_Salmon,2022-09-19 00:00:00,G,-110.245361,27.1647625
233819_King_Salmon,2022-09-21 00:00:00,G,-110.133827,27.1304569
233819_King_Salmon,2022-09-23 00:00:00,G,-110.235741,27.1688328
233819_King_Salmon,2022-09-25 00:00:00,G,-110.260925,27.1555977
233819_King_Salmon,2022-09-27 00:00:00,G,-110.245949,27.1670399
233819_King_Salmon,2022-09-29 00:00:00,G,-110.140991,27.1291256
233820_King_Salmon,2022-06-10 00:00:00,G,-156.7117767,58.7160721
233820_King_Salmon,2022-06-15 00:00:00,G,-156.7146606,58.7175827
233820_King_Salmon,2022-06-20 00:00:00,G,-156.7148895,58.7174797
233820_King_Salmon,2022-06-25 00:00:00,G,-156.6282349,58.6470795
233820_King_Salmon,2022-06-30 00:00:00,G,-142.4147339,53.1137657
233820_King_Salmon,2022-07-01 00:00:00,G,-127.3301926,42.4985199
233820_King_Salmon,2022-07-03 00:00:00,G,-122.1691742,37.6786804
233820_King_Salmon,2022-07-05 00:00:00,G,-122.1126785,37.5638924
233820_King_Salmon,2022-07-07 00:00:00,G,-122.248024,37.5213699
233820_King_Salmon,2022-07-09 00:00:00,G,-122.116135,37.5652237
233820_King_Salmon,2022-07-11 00:00:00,G,-122.245796,37.5187836
233820_King_Salmon,2022-07-13 00:00:00,G,-122.248642,37.5211143
233820_King_Salmon,2022-07-15 00:00:00,G,-122.138405,37.6046219
233820_King_Salmon,2022-07-17 00:00:00,G,-122.116341,37.5653
233820_King_Salmon,2022-07-19 00:00:00,G,-122.237968,37.5052147
233820_King_Salmon,2022-07-21 00:00:00,G,-115.127281,29.5982971
233820_King_Salmon,2022-07-23 00:00:00,G,-113.068787,26.6279297
233820_King_Salmon,2022-07-25 00:00:00,G,-109.374374,25.8602886
233820_King_Salmon,2022-07-27 00:00:00,G,-108.033882,25.0537338
233820_King_Salmon,2022-07-29 00:00:00,G,-108.034164,25.0538368
233820_King_Salmon,2022-07-31 00:00:00,G,-108.033981,25.0537605
233820_King_Salmon,2022-08-02 00:00:00,G,-108.034447,25.0534534
233820_King_Salmon,2022-08-04 00:00:00,G,-108.034416,25.0538883
233820_King_Salmon,2022-08-06 00:00:00,G,-108.034676,25.0529156
233820_King_Salmon,2022-08-08 00:00:00,G,-108.033936,25.0539913
233820_King_Salmon,2022-08-10 00:00:00,G,-108.033546,25.0539646
233820_King_Salmon,2022-08-12 00:00:00,G,-108.043304,25.0288773
233820_King_Salmon,2022-08-14 00:00:00,G,-108.043633,25.0317192
233820_King_Salmon,2022-08-16 00:00:00,G,-108.042992,25.0345592
233820_King_Salmon,2022-08-18 00:00:00,G,-108.041641,25.032999
233820_King_Salmon,2022-08-20 00:00:00,G,-108.039307,25.0289288
233820_King_Salmon,2022-08-22 00:00:00,G,-108.04438,25.0629768
233820_King_Salmon,2022-08-24 00:00:00,G,-108.034164,25.0537605
233820_King_Salmon,2022-08-26 00:00:00,G,-108.034058,25.0539131
233820_King_Salmon,2022-08-28 00:00:00,G,-108.033905,25.0541439
233820_King_Salmon,2022-08-30 00:00:00,G,-108.035133,25.0477695
233820_King_Salmon,2022-09-03 00:00:00,G,-108.034851,25.0468731
233820_King_Salmon,2022-09-05 00:00:00,G,-108.034264,25.0538883
233820_King_Salmon,2022-09-07 00:00:00,G,-108.035316,25.0476418
233820_King_Salmon,2022-09-09 00:00:00,G,-108.035088,25.0466423
233820_King_Salmon,2022-09-11 00:00:00,G,-108.035088,25.0462589
233820_King_Salmon,2022-09-13 00:00:00,G,-108.035164,25.04846
233820_King_Salmon,2022-09-15 00:00:00,G,-108.034698,25.0456696
233821_King_Salmon,2022-06-05 00:00:00,G,-156.6173096,58.6880112
233821_King_Salmon,2022-06-10 00:00:00,G,-156.6179962,58.6871414
233821_King_Salmon,2022-06-15 00:00:00,G,-156.6179962,58.6871414
233821_King_Salmon,2022-06-20 00:00:00,G,-156.6179657,58.6871414
233821_King_Salmon,2022-06-25 00:00:00,G,-156.6179657,58.6871681
233821_King_Salmon,2022-06-30 00:00:00,G,-156.6179657,58.6871185
233821_King_Salmon,2022-07-01 00:00:00,G,-156.6179657,58.6871414
233821_King_Salmon,2022-07-03 00:00:00,G,-156.6170044,58.687809
233821_King_Salmon,2022-07-05 00:00:00,G,-156.6007996,58.6883469
233821_King_Salmon,2022-07-07 00:00:00,G,-156.6026917,58.6874733
233821_King_Salmon,2022-07-09 00:00:00,G,-156.602325,58.6871185
233821_King_Salmon,2022-07-11 00:00:00,G,-156.600128,58.6935921
233821_King_Salmon,2022-07-13 00:00:00,G,-156.601868,58.6879883
233821_King_Salmon,2022-07-15 00:00:00,G,-156.601822,58.6879883
233821_King_Salmon,2022-07-17 00:00:00,G,-157.00351,58.8076668
233821_King_Salmon,2022-07-19 00:00:00,G,-157.069382,58.7320442
233821_King_Salmon,2022-07-23 00:00:00,G,-157.08197,58.7476616
233821_King_Salmon,2022-07-25 00:00:00,G,-157.07019,58.7358093
233821_King_Salmon,2022-07-27 00:00:00,G,-157.066055,58.7354736
233821_King_Salmon,2022-07-29 00:00:00,G,-157.039581,58.7854958
233821_King_Salmon,2022-07-31 00:00:00,G,-157.03894,58.7864685
233821_King_Salmon,2022-08-02 00:00:00,G,-157.036041,58.7880325
233821_King_Salmon,2022-08-06 00:00:00,G,-116.608986,31.7766018
233821_King_Salmon,2022-08-08 00:00:00,G,-116.615105,31.7651081
233821_King_Salmon,2022-08-10 00:00:00,G,-110.907532,27.8904457
233821_King_Salmon,2022-08-12 00:00:00,G,-110.464859,27.3187447
233821_King_Salmon,2022-08-14 00:00:00,G,-110.464806,27.3188992
233821_King_Salmon,2022-08-16 00:00:00,G,-110.464729,27.3192577
233821_King_Salmon,2022-08-18 00:00:00,G,-110.459099,27.3152637
233821_King_Salmon,2022-08-20 00:00:00,G,-110.464294,27.3158779
233821_King_Salmon,2022-08-22 00:00:00,G,-110.449776,27.3263226
233821_King_Salmon,2022-08-24 00:00:00,G,-110.451881,27.3262711
233821_King_Salmon,2022-08-26 00:00:00,G,-110.462219,27.3204861
233821_King_Salmon,2022-08-30 00:00:00,G,-110.451057,27.3224316
233821_King_Salmon,2022-09-01 00:00:00,G,-110.461708,27.3184891
233821_King_Salmon,2022-09-03 00:00:00,G,-110.461014,27.3184643
233821_King_Salmon,2022-09-05 00:00:00,G,-110.454262,27.3273468
233821_King_Salmon,2022-09-07 00:00:00,G,-110.458557,27.3217926
233821_King_Salmon,2022-09-09 00:00:00,G,-110.451035,27.3267078
233821_King_Salmon,2022-09-11 00:00:00,G,-110.461861,27.3220215
233821_King_Salmon,2022-09-13 00:00:00,G,-110.460609,27.3181572
233821_King_Salmon,2022-09-15 00:00:00,G,-110.461761,27.3184128
233821_King_Salmon,2022-09-17 00:00:00,G,-110.461502,27.3187447
233821_King_Salmon,2022-09-19 00:00:00,G,-110.462273,27.3186169
233823_King_Salmon,2022-06-25 00:00:00,G,-156.6282043,58.6470528
233823_King_Salmon,2022-06-30 00:00:00,G,-142.4148102,53.1137161
233823_King_Salmon,2022-07-01 00:00:00,G,-127.3302689,42.4987259
233823_King_Salmon,2022-07-03 00:00:00,G,-122.1436005,37.6437378
233823_King_Salmon,2022-07-05 00:00:00,G,-122.1445007,37.6439934
233823_King_Salmon,2022-07-07 00:00:00,G,-122.0525665,37.4925194
233823_King_Salmon,2022-07-09 00:00:00,G,-118.043816,33.6950645
233823_King_Salmon,2022-07-11 00:00:00,G,-114.014481,31.5171204
233823_King_Salmon,2022-07-13 00:00:00,G,-113.929047,31.5932026
233823_King_Salmon,2022-07-15 00:00:00,G,-113.936089,31.6410503
233823_King_Salmon,2022-07-17 00:00:00,G,-113.938698,31.6295547
233823_King_Salmon,2022-07-19 00:00:00,G,-113.931892,31.6104317
233823_King_Salmon,2022-07-21 00:00:00,G,-113.929642,31.59305
233823_King_Salmon,2022-07-23 00:00:00,G,-113.928566,31.5948162
233823_King_Salmon,2022-07-25 00:00:00,G,-113.930305,31.5919743
233823_King_Salmon,2022-07-27 00:00:00,G,-113.929794,31.5915394
233823_King_Salmon,2022-07-29 00:00:00,G,-113.931328,31.6064644
233823_King_Salmon,2022-07-31 00:00:00,G,-113.932762,31.6108932
233823_King_Salmon,2022-08-02 00:00:00,G,-113.934631,31.6133251
233823_King_Salmon,2022-08-04 00:00:00,G,-113.927155,31.6071815
233823_King_Salmon,2022-08-06 00:00:00,G,-113.929893,31.5927944
233823_King_Salmon,2022-08-08 00:00:00,G,-113.920753,31.5917435
233823_King_Salmon,2022-08-10 00:00:00,G,-113.922035,31.5950985
233823_King_Salmon,2022-08-12 00:00:00,G,-113.932686,31.6129913
233823_King_Salmon,2022-08-14 00:00:00,G,-113.935837,31.6410751
233823_King_Salmon,2022-08-16 00:00:00,G,-113.93425,31.6150398
233823_King_Salmon,2022-08-18 00:00:00,G,-113.934044,31.6065407
233823_King_Salmon,2022-08-20 00:00:00,G,-113.93084,31.6002693
233823_King_Salmon,2022-08-22 00:00:00,G,-113.91584,31.5875969
233823_King_Salmon,2022-08-24 00:00:00,G,-113.92897,31.5899258
233823_King_Salmon,2022-08-26 00:00:00,G,-113.928207,31.5926151
233823_King_Salmon,2022-08-28 00:00:00,G,-113.932709,31.611124
233823_King_Salmon,2022-08-30 00:00:00,G,-113.934685,31.6172161
233823_King_Salmon,2022-09-01 00:00:00,G,-113.935448,31.61166
233823_King_Salmon,2022-09-03 00:00:00,G,-113.92897,31.604826
233823_King_Salmon,2022-09-05 00:00:00,G,-113.928284,31.5978374
233823_King_Salmon,2022-09-07 00:00:00,G,-113.921295,31.5940475
233823_King_Salmon,2022-09-09 00:00:00,G,-113.930634,31.592308
233823_King_Salmon,2022-09-11 00:00:00,G,-113.932556,31.6102524
233823_King_Salmon,2022-09-13 00:00:00,G,-113.933174,31.6119423
233823_King_Salmon,2022-09-15 00:00:00,G,-113.927177,31.6076927
233823_King_Salmon,2022-09-17 00:00:00,G,-113.927895,31.5998077
233823_King_Salmon,2022-09-19 00:00:00,G,-113.932068,31.5942783
233823_King_Salmon,2022-09-21 00:00:00,G,-113.921089,31.5921783
233823_King_Salmon,2022-09-23 00:00:00,G,-113.930664,31.5929222
233823_King_Salmon,2022-09-25 00:00:00,G,-113.92511,31.6038265
233823_King_Salmon,2022-09-27 00:00:00,G,-113.833382,31.5778179
233823_King_Salmon,2022-09-29 00:00:00,G,-113.698212,31.5230598
233824_King_Salmon,2022-06-05 00:00:00,G,-156.6172333,58.6880112
233824_King_Salmon,2022-06-10 00:00:00,G,-156.6227875,58.6897774
233824_King_Salmon,2022-06-15 00:00:00,G,-156.6179199,58.6878319
233824_King_Salmon,2022-06-20 00:00:00,G,-156.6221924,58.6495361
233824_King_Salmon,2022-06-25 00:00:00,G,-156.6217041,58.6494331
233824_King_Salmon,2022-06-30 00:00:00,G,-156.5906525,58.6518898
233824_King_Salmon,2022-07-01 00:00:00,G,-156.6427002,58.6488457
233824_King_Salmon,2022-07-03 00:00:00,G,-156.6418304,58.6485367
233824_King_Salmon,2022-07-05 00:00:00,G,-156.6426239,58.6487427
233824_King_Salmon,2022-07-07 00:00:00,G,-156.6201782,58.6570358
233824_King_Salmon,2022-07-09 00:00:00,G,-156.628113,58.6464386
233824_King_Salmon,2022-07-11 00:00:00,G,-157.560852,57.4994049
233824_King_Salmon,2022-07-13 00:00:00,G,-157.560257,57.498661
233824_King_Salmon,2022-07-15 00:00:00,G,-157.537476,57.6523399
233824_King_Salmon,2022-07-17 00:00:00,G,-157.537567,57.6527481
233824_King_Salmon,2022-07-19 00:00:00,G,-157.537704,57.6524162
233824_King_Salmon,2022-07-21 00:00:00,G,-157.536392,57.6523895
233824_King_Salmon,2022-07-23 00:00:00,G,-157.534912,57.6518784
233824_King_Salmon,2022-07-25 00:00:00,G,-157.537323,57.6524658
233824_King_Salmon,2022-07-27 00:00:00,G,-157.5354,57.6520081
233824_King_Salmon,2022-07-29 00:00:00,G,-157.598679,57.6110992
233824_King_Salmon,2022-07-31 00:00:00,G,-157.598663,57.6110992
233824_King_Salmon,2022-08-02 00:00:00,G,-157.598907,57.6106377
233824_King_Salmon,2022-08-04 00:00:00,G,-133.151855,40.7857552
233824_King_Salmon,2022-08-06 00:00:00,G,-124.15712,40.8180351
233824_King_Salmon,2022-08-08 00:00:00,G,-124.155174,40.8577919
233824_King_Salmon,2022-08-10 00:00:00,G,-124.17028,40.8319092
233824_King_Salmon,2022-08-12 00:00:00,G,-122.08255,37.4991226
233824_King_Salmon,2022-08-22 00:00:00,G,-122.091507,37.4457741
233824_King_Salmon,2022-08-24 00:00:00,G,-122.096497,37.4383736
233824_King_Salmon,2022-08-26 00:00:00,G,-122.090843,37.4428558
233824_King_Salmon,2022-08-28 00:00:00,G,-122.092735,37.4412155
233824_King_Salmon,2022-08-30 00:00:00,G,-122.093147,37.4409866
233824_King_Salmon,2022-09-01 00:00:00,G,-122.035522,37.4561653
233824_King_Salmon,2022-09-03 00:00:00,G,-122.093246,37.4407539
233824_King_Salmon,2022-09-05 00:00:00,G,-122.096886,37.438118
233824_King_Salmon,2022-09-07 00:00:00,G,-122.096909,37.4380417
233824_King_Salmon,2022-09-09 00:00:00,G,-122.043022,37.4570618
233824_King_Salmon,2022-09-11 00:00:00,G,-122.041641,37.4619789
233824_King_Salmon,2022-09-13 00:00:00,G,-122.038467,37.4760818
233824_King_Salmon,2022-09-15 00:00:00,G,-122.099747,37.4392204
233824_King_Salmon,2022-09-17 00:00:00,G,-122.099083,37.4356346
233824_King_Salmon,2022-09-19 00:00:00,G,-122.097832,37.4373245
233824_King_Salmon,2022-09-21 00:00:00,G,-122.09742,37.4371452